L3_CODE,Finan_emp,Elec_emp,Public_emp,Manu_emp,Const_emp,Hotel_emp,Estate_emp,Edu_emp,Trans_emp,Const_emp_2001,Edu_emp_2001,Elec_emp_2001,Estate_emp_2001,Finan_emp_2001,Hotel_emp_2001,Manu_emp_2001,Public_emp_2001,Trans_emp_2001,Manu_emp_growth,Elec_emp_growth,Const_emp_growth,Hotel_emp_growth,Trans_emp_growth,Finan_emp_growth,Estate_emp_growth,Public_emp_growth,Edu_emp_growth
201561.0,1366.0,237.0,574.0,13335.0,8.0,34817.0,819.0,4551.0,1006.0,1e-05,2816.0,525.0,318.0,579.0,19499.0,4785.0,643.0,699.0,0.08916227357183226,-0.0641295093687626,2.1040175321653645,0.04949792441477152,0.03080551572874768,0.07414854532356219,0.08202691832915998,-0.009415009290909326,0.040813337256146776
201565.0,574.0,77.0,767.0,34263.0,17.0,13798.0,543.0,1524.0,2160.0,91.0,342.0,3.0,90.0,221.0,4346.0,1675.0,76.0,138.0,0.28598000067728724,0.31053147507252143,-0.13047122053789528,0.1010588573083826,0.2576155213119111,0.08278766965865092,0.16157282551282126,0.2124536566224573,0.13260873075750101
201570.0,1195.0,20.0,893.0,10825.0,1e-05,18334.0,908.0,4777.0,284.0,18.0,2587.0,20.0,97.0,418.0,13650.0,3854.0,311.0,616.0,0.08987414396766957,0.0,-0.6988885354226556,0.024889509830151146,-0.06248519298630817,0.09148046848686264,0.2048773570022724,0.09187835259123456,0.052438114145104686
201574.0,1549.0,98.0,469.0,8645.0,1e-05,22106.0,1018.0,4633.0,438.0,1e-05,2626.0,1216.0,186.0,188.0,17288.0,4505.0,164.0,331.0,0.055818296045142324,-0.18930460070902888,0.0,0.020697656522815855,0.023616260983948312,0.19213232469517139,0.15217797625348717,0.09150923927077304,0.04844897199060427
201578.0,737.0,21.0,29.0,4710.0,3.0,33501.0,629.0,2394.0,475.0,51.0,1610.0,41.0,224.0,204.0,13298.0,1377.0,542.0,574.0,0.1079170534587246,-0.05422836125670749,-0.21029917833732026,0.08003862396725325,-0.015652423375864366,0.11297765033334706,0.08985039413858265,-0.216510418209918,0.033613538490253836
201582.0,721.0,18.0,620.0,9933.0,3.0,16879.0,642.0,4699.0,387.0,13.0,3902.0,5.0,336.0,382.0,10420.0,2285.0,1526.0,413.0,0.1302716969182638,0.11264992177164035,-0.11502400243084598,0.041014030500623244,-0.005403920996662204,0.054360980144506854,0.05543861426150243,-0.07230952757930564,0.015608939666999389
201586.0,2140.0,424.0,813.0,27972.0,33.0,32212.0,1067.0,3555.0,878.0,29.0,3169.0,58.0,359.0,729.0,19715.0,6044.0,927.0,678.0,0.1361872776365205,0.18030656280599877,0.01082582400375709,0.04176175367653645,0.021775304305245102,0.09389050774981822,0.09502112490653114,-0.010875632659371082,0.009624266775468016
201909.0,1716.0,113.0,507.0,5347.0,15.0,19302.0,693.0,4369.0,226.0,17.0,2229.0,1e-05,77.0,282.0,9482.0,2586.0,168.0,248.0,0.06240507994295341,2.8704061130432974,-0.010376055357600555,0.06102397333797338,-0.007711260072717274,0.16240021405816507,0.20093695517600274,0.09641480139300951,0.05768415430453078
201915.0,532.0,18.0,424.0,2481.0,4.0,6757.0,276.0,2394.0,124.0,21.0,1395.0,56.0,95.0,181.0,5560.0,727.0,129.0,283.0,0.10770562931517591,-0.09024655984669394,-0.12906303279099685,0.01638113128011387,-0.06645282127631225,0.09400528859825874,0.09294621331644226,0.10424306100096126,0.04603406564975221
201918.0,693.0,16.0,564.0,5108.0,15.0,13815.0,453.0,3691.0,409.0,13.0,2766.0,1e-05,153.0,445.0,9349.0,2260.0,219.0,381.0,0.0703156379810379,2.28859201957342,0.011996457437573493,0.03307569507485919,0.0059271448307569585,0.037602721004294404,0.09467171756388892,0.08202239371760589,0.024332587025033492
201927.0,850.0,301.0,478.0,4857.0,2.0,15276.0,544.0,3406.0,213.0,1.0,3349.0,9.0,139.0,209.0,8827.0,2056.0,349.0,228.0,0.07426662340390422,0.3397599738840169,0.05946309435929531,0.04676624676072749,-0.0056550714807707125,0.12401658660274717,0.12042298158914044,0.026558111858328237,0.0014073884786223179
201931.0,1094.0,182.0,486.0,9121.0,28.0,21096.0,776.0,5399.0,597.0,1e-05,5306.0,8.0,89.0,473.0,15954.0,4844.0,583.0,274.0,0.05415189410727583,0.2974235700620742,2.4455865960828125,0.023554277143603697,0.06705133630938165,0.07237417923648937,0.19776782555498573,-0.015050472465030551,0.0014490067573209586
201933.0,1861.0,180.0,1758.0,22465.0,150.0,18906.0,952.0,5049.0,477.0,213.0,2448.0,550.0,275.0,783.0,17735.0,3706.0,1778.0,773.0,0.16202842223840297,-0.08887950064109551,-0.028798589127859264,0.0053424907927059895,-0.039431721744821346,0.07481087233241768,0.10902674909817178,-0.0009422506218914606,0.06218336706543348
201936.0,1460.0,88.0,757.0,3372.0,26.0,14648.0,448.0,3935.0,500.0,238.0,1647.0,31.0,201.0,268.0,15354.0,7604.0,113.0,576.0,-0.065519044872972,0.09083755562893936,-0.16849212645181455,-0.0039150012411358626,-0.011722381370947388,0.1517321898773638,0.06907169131134538,0.1717495255269783,0.07527841551379222
201940.0,939.0,57.0,354.0,3882.0,25.0,13951.0,355.0,3528.0,424.0,1e-05,2548.0,8.0,74.0,304.0,8462.0,1179.0,256.0,296.0,0.10440528735574861,0.17778333697788606,2.4131994532267123,0.042543919860168256,0.03040078005538227,0.09854031785864636,0.13959285972294277,0.02737803100180214,0.027489587348546562
201954.0,381.0,86.0,257.0,2107.0,59.0,7238.0,228.0,1209.0,427.0,1e-05,581.0,21.0,54.0,64.0,6060.0,1190.0,30.0,242.0,0.04876084431523231,0.12466521519736617,2.6663816247588845,0.014913033039481993,0.04845801110290027,0.16027806892354612,0.12753082567509955,0.1960086547748625,0.06296960762083414
201967.0,3094.0,123.0,12144.0,14003.0,447.0,41873.0,2992.0,8758.0,1110.0,90.0,3565.0,432.0,543.0,2328.0,33196.0,6889.0,958.0,1249.0,0.060894200602952475,-0.0993934240571448,0.14289259224397055,0.01953943066294128,-0.009783759197351305,0.023987789118044667,0.15282524954790566,0.23570941072836238,0.077776683513747
201972.0,1383.0,76.0,590.0,5952.0,14.0,13671.0,531.0,2880.0,281.0,1.0,1456.0,18.0,203.0,356.0,12476.0,2772.0,380.0,416.0,0.06575114534836946,0.12753082567509955,0.24597884779614487,0.007651625393491734,-0.03216553727466043,0.1197326671086103,0.0834275468154213,0.037342969548030736,0.05848796891568031
201974.0,916.0,6.0,247.0,2501.0,4.0,8606.0,269.0,2283.0,56.0,1e-05,965.0,5.0,64.0,99.0,7682.0,982.0,56.0,241.0,0.08101947246604713,0.015309470499731193,1.9298024147245099,0.009509909910011327,-0.11451559806647038,0.20370950502417617,0.1271049544655436,0.13164205108912586,0.07439723794212938
201975.0,86.0,1e-05,150.0,777.0,17.0,4462.0,113.0,802.0,94.0,1e-05,364.0,9.0,31.0,1e-05,1914.0,425.0,67.0,32.0,0.05156472072280005,-0.6809835159918274,2.3052481953696935,0.07308049940767658,0.0939517220678816,2.7833356342666016,0.11380645153310454,0.06946859996068766,0.06804466591984615
201981.0,1025.0,112.0,482.0,10185.0,48.0,22285.0,751.0,4900.0,409.0,1e-05,3884.0,1e-05,162.0,658.0,13003.0,2180.0,483.0,749.0,0.13708268144460733,2.867540188266434,2.6038781865358125,0.045917484194293756,-0.04916872652649118,0.03762755833075149,0.1363455359787329,-0.00017269671970210343,0.019552838851212284
201987.0,1113.0,114.0,440.0,4073.0,1e-05,16978.0,586.0,4349.0,267.0,103.0,2498.0,30.0,134.0,344.0,10865.0,1650.0,184.0,416.0,0.07820797262920176,0.1176743898576198,-0.7396264298971976,0.037898138937825454,-0.03627861914371666,0.10279484367693792,0.13083541604007665,0.07535758926326164,0.04728869239336464
201994.0,262.0,12.0,240.0,2232.0,13.0,4109.0,191.0,1675.0,63.0,8.0,708.0,6.0,115.0,143.0,5163.0,3668.0,24.0,160.0,-0.04055060808950495,0.05946309435929531,0.04128860000867873,-0.018848283404178545,-0.0747302145702925,0.05175302831157658,0.043184904431492255,0.21152765862858836,0.07439784724861154
202216.0,668.0,101.0,209.0,4555.0,3.0,26964.0,846.0,3487.0,809.0,145.0,3238.0,1e-05,142.0,200.0,15640.0,2034.0,347.0,310.0,0.06949342603557862,2.834364965072177,-0.27615412407340656,0.04643509747456487,0.08321725384066503,0.10572095175711049,0.1603531036547028,-0.041369150230055274,0.006192923381470594
202224.0,1661.0,516.0,1406.0,5387.0,160.0,38019.0,1565.0,5153.0,599.0,70.0,2437.0,214.0,393.0,270.0,24530.0,2249.0,1318.0,374.0,0.07550671598192404,0.07610089852317792,0.07131823026615947,0.037190654896822384,0.04003096150886365,0.1634574075163162,0.12204467574097522,0.005400644293378276,0.06438901662361096
202245.0,184.0,9.0,201.0,840.0,1e-05,7989.0,207.0,918.0,67.0,3.0,737.0,9.0,23.0,49.0,2751.0,232.0,172.0,41.0,0.11318140156450252,0.0,-0.6503985471534602,0.0929077003411074,0.04177575384039112,0.11656791800904087,0.20093695517600274,0.013068863383188134,0.018469277259333783
202249.0,972.0,98.0,1612.0,2964.0,1e-05,41976.0,1510.0,3657.0,256.0,5.0,1225.0,14.0,55.0,224.0,11006.0,462.0,160.0,256.0,0.1675343997854677,0.1760474285795146,-0.6649683524934736,0.11801499536425353,0.0,0.1301034147904503,0.3179062618590198,0.21228227292815638,0.09542438887424631
202256.0,62.0,20.0,158.0,1676.0,12.0,8980.0,263.0,905.0,66.0,1e-05,1260.0,1e-05,26.0,35.0,4892.0,484.0,63.0,131.0,0.10905322162390085,2.350316475065263,2.210690456718686,0.05191946307657669,-0.05552734891500821,0.04880231452476025,0.212686473416408,0.07963356534828803,-0.027200879005695233
202266.0,430.0,7.0,542.0,3626.0,1e-05,14186.0,183.0,2019.0,287.0,3.0,1039.0,1e-05,47.0,69.0,5642.0,2808.0,195.0,53.0,0.021533369788721224,2.0696686816917125,-0.6503985471534602,0.0798636097038965,0.15115508326981053,0.16471127692969656,0.11994347198832322,0.08892271237126859,0.05692311877913503
202290.0,551.0,21.0,439.0,2245.0,9.0,20552.0,336.0,2265.0,255.0,1e-05,1149.0,12.0,45.0,59.0,10610.0,1155.0,1066.0,202.0,0.05694615555093341,0.047739146593731796,2.1346342591324587,0.05664286697347576,0.01960604331620308,0.2046428268728866,0.18238949793547943,-0.07126400824984702,0.05818682039628165
202294.0,270.0,13.0,373.0,1268.0,1e-05,9504.0,553.0,2251.0,61.0,1e-05,1681.0,11.0,54.0,91.0,6195.0,686.0,94.0,248.0,0.0525262311158996,0.014018524481887562,0.0,0.036307782732276195,-0.11030767075382442,0.09486405444957025,0.21393177949845787,0.12171298724353785,0.02463058452931932
203014.0,612.0,23.0,687.0,6656.0,6.0,9196.0,364.0,2953.0,81.0,31.0,1960.0,1e-05,43.0,189.0,9566.0,2832.0,178.0,244.0,0.07380809107871422,2.3895651542258682,-0.1279009841836789,-0.0032818145652177,-0.08779748340140492,0.10286952136542582,0.19482071638122855,0.11912361809262606,0.03474645682881827
203025.0,775.0,137.0,1195.0,6617.0,45.0,10542.0,649.0,3449.0,138.0,14.0,2480.0,7.0,110.0,139.0,11399.0,2040.0,195.0,374.0,0.10302641752642838,0.28125393023163037,0.10219145527823859,-0.00649203126502873,-0.0797257075012594,0.15395952215886033,0.15941167056268668,0.1630840708194874,0.02786669155470145
203029.0,2032.0,652.0,1513.0,13855.0,293.0,37457.0,1768.0,8410.0,536.0,34.0,3802.0,2.0,389.0,641.0,25164.0,10666.0,1585.0,626.0,0.022038084241498,0.6197008123397014,0.1966001656010128,0.033703792270568744,-0.012851390653699113,0.10091926836326448,0.13447358505632545,-0.0038666694840486793,0.06839535272604191
203041.0,208.0,78.0,331.0,2915.0,18.0,4185.0,124.0,2076.0,99.0,1e-05,975.0,21.0,30.0,96.0,4625.0,2255.0,76.0,125.0,0.02162379828007044,0.11555146015762441,2.3210293118651313,-0.008296200586909941,-0.019245223773302733,0.06655357351422064,0.12553335352059203,0.13044958857359568,0.06500560753718787
203051.0,268.0,8.0,404.0,2214.0,208.0,4533.0,197.0,1819.0,65.0,1.0,831.0,16.0,26.0,91.0,3871.0,1103.0,148.0,111.0,0.059782739628087445,-0.05612568731830647,0.5601700784640153,0.013242844964426403,-0.04361549440258283,0.09418590699745333,0.18383472051700633,0.08728476847782374,0.06746253053714768
203094.0,564.0,112.0,528.0,4304.0,29.0,9874.0,454.0,2934.0,139.0,9.0,2868.0,12.0,67.0,202.0,9866.0,1582.0,276.0,202.0,0.08698148998290778,0.20458207989911492,0.10241798739416663,6.754703329181488e-05,-0.03066933364702651,0.08933296061264961,0.17286606498563395,0.055545770842435616,0.0018977782546856226
204643.0,200.0,21.0,2656.0,1673.0,1e-05,3574.0,92.0,2330.0,152.0,1e-05,670.0,3.0,10.0,106.0,2694.0,436.0,278.0,57.0,0.11858104145423831,0.1760474285795146,0.0,0.023834468364489547,0.08516903890614236,0.05433108449291302,0.20313857755547637,0.20692960292514884,0.10944751019463683
204649.0,533.0,86.0,3645.0,3483.0,1e-05,6359.0,405.0,3917.0,130.0,10.0,1001.0,1e-05,15.0,86.0,4469.0,900.0,1302.0,118.0,0.1193758004511345,2.7833356342666016,-0.683772233983162,0.02982841933435343,0.00810347568753933,0.1641771292873082,0.3160740129524924,0.08957520686237586,0.12040909222339158
204661.0,49.0,1e-05,973.0,1002.0,7.0,1039.0,23.0,676.0,16.0,1e-05,199.0,1e-05,1e-05,17.0,613.0,59.0,116.0,13.0,0.2661970843883934,0.0,2.0696686816917125,0.04495179440514052,0.01745384934634364,0.0922253780372515,2.3895651542258682,0.19390903175326613,0.10728088213736342
204665.0,170.0,1e-05,1815.0,1556.0,20.0,1869.0,35.0,1550.0,33.0,16.0,450.0,1e-05,5.0,150.0,1305.0,366.0,352.0,57.0,0.12817734817629178,0.0,0.018769265121506118,0.030385881150927663,-0.044523689954998336,0.010484846707452977,0.1760474285795146,0.14646595817939811,0.10856185845150157
204667.0,131.0,1e-05,659.0,1658.0,25.0,2759.0,82.0,1652.0,13.0,38.0,330.0,3.0,33.0,10.0,2346.0,476.0,679.0,40.0,0.10959578364285472,-0.6503985471534602,-0.03429080252856653,0.013604759260703592,-0.08940845516061191,0.2390988140293946,0.07880179246333618,-0.002488364962366263,0.14364528002567534
204670.0,256.0,61.0,1080.0,2455.0,1e-05,5295.0,148.0,2687.0,63.0,1e-05,560.0,1e-05,23.0,76.0,4598.0,749.0,171.0,71.0,0.10398745885686789,2.676581122038373,0.0,0.011831237969438968,-0.009912638579312905,0.10650198599276073,0.16782514839878582,0.16601007705046245,0.13961101060124026
204677.0,46.0,29.0,802.0,1551.0,1e-05,2249.0,67.0,1718.0,29.0,1e-05,315.0,1e-05,9.0,8.0,2229.0,260.0,67.0,11.0,0.1604770002177578,2.4556771911696096,0.0,0.0007446620043041197,0.08413602532890097,0.15692619310800526,0.1820958457891675,0.2298202236153306,0.15184148768413008
204680.0,133.0,38.0,1918.0,1784.0,9.0,2643.0,138.0,1786.0,50.0,1e-05,300.0,1e-05,26.0,193.0,2446.0,766.0,338.0,132.0,0.07299370326252919,2.534396754389075,2.1346342591324587,0.0064759285977133985,-0.07771246420636635,-0.03055198069917875,0.14923491415143975,0.15565355219173793,0.16028145259067617
205133.0,252.0,83.0,124.0,2476.0,5.0,10564.0,170.0,1511.0,818.0,1e-05,641.0,3.0,41.0,19.0,5533.0,841.0,5.0,61.0,0.09415677467069128,0.318751813306851,1.9847926530001025,0.05537218412505429,0.24151495611328766,0.24037759128229141,0.12582811174326425,0.3067854994174908,0.07407317342452435
205143.0,2326.0,225.0,1946.0,14242.0,353.0,36126.0,2017.0,8895.0,788.0,66.0,2976.0,51.0,374.0,539.0,26362.0,5043.0,808.0,581.0,0.09036901360420746,0.13166450720065592,0.1499683760486321,0.026605200999015644,0.025720826796185037,0.12958368766655526,0.15076379910545534,0.0759967418186267,0.0955345675421293
205158.0,652.0,44.0,297.0,2595.0,34.0,14235.0,377.0,2892.0,123.0,1e-05,1705.0,11.0,124.0,186.0,12406.0,1599.0,396.0,271.0,0.04117582301859901,0.12246204830937302,2.501788480691852,0.011526211901439876,-0.06370798762391616,0.11018295272552048,0.09709264979721666,-0.023688424222606752,0.045015724630384835
205165.0,728.0,57.0,608.0,5477.0,35.0,14868.0,478.0,4117.0,782.0,1e-05,2104.0,13.0,156.0,109.0,11874.0,2159.0,351.0,484.0,0.08066439173284357,0.13108252310461266,2.510257724403798,0.01891500754035702,0.04079081109792626,0.1714544508547704,0.09780517793576982,0.046846580008636396,0.057534621764256944
205173.0,251.0,38.0,223.0,2530.0,2.0,10328.0,180.0,1673.0,795.0,3.0,927.0,1e-05,52.0,32.0,7456.0,607.0,238.0,115.0,0.12631789909570212,2.534396754389075,-0.03322429427293372,0.02752530827903854,0.17482300106489257,0.18725401043506373,0.10901928123144744,-0.005410220274196131,0.05043217838901404
207507.0,1971.0,318.0,954.0,11014.0,32.0,34527.0,954.0,6775.0,2074.0,59.0,3789.0,431.0,478.0,466.0,26401.0,6334.0,438.0,1350.0,0.047182199091817756,-0.025019744485434425,-0.049705613399785964,0.02261354054643805,0.036429061140059504,0.12769518378719447,0.059278212851772816,0.06702072607490273,0.04961990447399778
207510.0,488.0,90.0,484.0,4209.0,130.0,15290.0,519.0,3320.0,914.0,1e-05,1800.0,96.0,187.0,187.0,11123.0,1859.0,204.0,497.0,0.07047113546978734,-0.005363773415645645,2.915873129988237,0.02686999105445187,0.05208093466290853,0.0832154637732101,0.08878922075641649,0.0746522018543101,0.05233851320552474
207521.0,736.0,145.0,412.0,4326.0,62.0,17001.0,602.0,2757.0,365.0,60.0,1264.0,12.0,248.0,343.0,9834.0,5832.0,105.0,176.0,-0.024585778458759533,0.23078509910677036,0.002736221875692779,0.04667541176379486,0.06266982734542803,0.0656926598944747,0.07670170523120468,0.12066461616347168,0.06714673756982892
207536.0,282.0,44.0,304.0,4540.0,100.0,35313.0,479.0,2917.0,1261.0,9.0,1180.0,20.0,84.0,115.0,10124.0,1126.0,156.0,388.0,0.12320696675036791,0.06791140185295719,0.22221175832411366,0.10972458226557102,0.1032068422862531,0.07761246334283167,0.156124715579812,0.057172235577405583,0.07833706985385591
207547.0,225.0,5.0,271.0,1920.0,21.0,11281.0,328.0,1558.0,524.0,32.0,822.0,11.0,72.0,82.0,6051.0,1434.0,80.0,77.0,0.02461963268416789,-0.0635927303848639,-0.03449222284312525,0.05327886685858907,0.17328462645818266,0.08775408301473786,0.13469318270414887,0.10702290973931072,0.05473000978575837
207580.0,414.0,91.0,331.0,5539.0,87.0,16689.0,550.0,2937.0,372.0,1e-05,1441.0,27.0,80.0,124.0,8436.0,3725.0,190.0,358.0,0.03361489072294388,0.10655533324424415,2.7869822631817223,0.0585006896157394,0.0032018540084617353,0.1056853482291722,0.17428286893609624,0.04734444291362383,0.06113343087386425
207583.0,678.0,36.0,491.0,3864.0,9.0,21345.0,754.0,4407.0,345.0,1e-05,2828.0,22.0,97.0,245.0,11742.0,2383.0,57.0,588.0,0.04110074267335939,0.041893475283676596,2.1346342591324587,0.05106483642326287,-0.043459240247046615,0.08852556708677706,0.186360379588415,0.19655836266159699,0.0376605448257461
207585.0,742.0,50.0,433.0,2260.0,24.0,14886.0,345.0,1916.0,223.0,32.0,1050.0,12.0,55.0,113.0,6675.0,898.0,71.0,117.0,0.07994757900199856,0.12628697880664852,-0.023688424222606752,0.06912190725978196,0.055220573752470914,0.16979687041227476,0.16534549193091141,0.16261466198400232,0.051398090181009604
207587.0,1683.0,271.0,2639.0,7078.0,149.0,38158.0,2443.0,7721.0,914.0,73.0,2311.0,19.0,243.0,598.0,15349.0,4718.0,703.0,303.0,0.034378262246180125,0.2479139536105035,0.061260379170915646,0.07884435411714574,0.09637375437909124,0.09005541749444856,0.21206645741328178,0.1165384210185354,0.10574792716657244
208407.0,308.0,15.0,878.0,1612.0,1e-05,7685.0,75.0,3033.0,59.0,8.0,734.0,10.0,12.0,36.0,5019.0,563.0,12168.0,26.0,0.09161975601946071,0.03436608313191658,-0.6778368712040104,0.036141073114158484,0.07067227134362053,0.19587930758171024,0.1649930507507129,-0.1967397496928076,0.1255065563096709
208421.0,85.0,58.0,2020.0,835.0,1e-05,1411.0,60.0,1338.0,34.0,1e-05,582.0,3.0,4.0,46.0,1641.0,182.0,824.0,35.0,0.13536261726009746,0.27994771164935917,0.0,-0.01250508172405107,-0.002412712791162508,0.05249915985172038,0.2531631188616348,0.07758618050777155,0.07183457111046532
208425.0,209.0,9.0,798.0,2452.0,5.0,6879.0,158.0,1816.0,3.0,1e-05,1043.0,1e-05,6.0,72.0,3005.0,1709.0,566.0,41.0,0.03054003207518674,2.1346342591324587,1.9847926530001025,0.0714536848222862,-0.19580484956661992,0.09286826706574192,0.3133349036538995,0.029039877697466965,0.04729563788212965
208429.0,34.0,1e-05,1239.0,332.0,1e-05,1496.0,26.0,654.0,7.0,1e-05,189.0,3.0,50.0,102.0,1412.0,148.0,275.0,10.0,0.06964507866121683,-0.6503985471534602,0.0,0.004827258893927766,-0.029285530376777613,-0.08748524523950607,-0.05303568843148487,0.1336479779175157,0.10898667692173669
208436.0,184.0,12.0,2091.0,1701.0,2.0,4266.0,113.0,2025.0,122.0,1e-05,1004.0,12.0,53.0,973.0,6743.0,812.0,1289.0,79.0,0.06356088572960461,0.0,1.7653652404912625,-0.037433726053101024,0.03687816322663773,-0.1295869069103589,0.06512410770685428,0.04113830784969741,0.06020767273316685
208447.0,103.0,14.0,480.0,565.0,18.0,1135.0,17.0,1129.0,89.0,2.0,245.0,1e-05,1e-05,10.0,748.0,30.0,243.0,12.0,0.27715595515325187,2.2522006801629204,0.20093695517600274,0.035359537886079595,0.1817276485573749,0.21451561267137387,2.3052481953696935,0.05836689506564241,0.13577940170326408
208458.0,146.0,4.0,1112.0,1100.0,18.0,3039.0,52.0,1730.0,32.0,1e-05,389.0,1e-05,4.0,16.0,2777.0,195.0,61.0,11.0,0.15508294858516214,1.9298024147245099,2.3210293118651313,0.007541403017548909,0.09306613940083586,0.20231815802153474,0.23830781190154315,0.27369246431149796,0.13242133205072437
208475.0,85.0,1e-05,831.0,382.0,1e-05,1494.0,20.0,1514.0,38.0,1e-05,363.0,4.0,2.0,23.0,698.0,31.0,820.0,9.0,0.23279767245896954,-0.6586800546773287,0.0,0.06547009469838905,0.12753082567509955,0.11508401670706214,0.21152765862858836,0.0011110713326980548,0.1263800180921295
208478.0,42.0,1e-05,367.0,483.0,1e-05,1932.0,80.0,814.0,4.0,1e-05,550.0,1e-05,22.0,69.0,3463.0,779.0,121.0,8.0,-0.03904996686303963,0.0,0.0,-0.04746804831630902,-0.05612568731830647,-0.04052569217962709,0.11358218756659122,0.09687395526295584,0.033209703593181095
208487.0,1231.0,123.0,6144.0,4026.0,39.0,8225.0,310.0,2803.0,198.0,2.0,1402.0,4.0,216.0,239.0,6479.0,1965.0,5336.0,252.0,0.06159598658154941,0.3304148792206565,0.28086360110825326,0.02008335369412162,-0.0198962426432836,0.1463617303552618,0.030565647827598852,0.011819276046430849,0.059431602552636686
302602.0,1061.0,30.0,219.0,23971.0,74.0,11721.0,1237.0,1913.0,416.0,122.0,2067.0,1e-05,655.0,89.0,5723.0,8757.0,209.0,202.0,0.08753748115963744,2.4654537295655854,-0.040807021981991265,0.06156129767861018,0.06205048947868819,0.2294016210666585,0.054412874264284206,0.0039023843713739126,-0.006431362208041191
302604.0,2130.0,214.0,88.0,50894.0,319.0,38408.0,2690.0,8762.0,478.0,81.0,1815.0,226.0,786.0,841.0,20985.0,23082.0,216.0,524.0,0.06811028194105284,-0.004536261963087096,0.12100824115821096,0.051661705137840075,-0.00762750777702248,0.08051790359688438,0.10796866438096808,-0.07209736056381189,0.14018997524326315
302605.0,1615.0,50.0,125.0,59586.0,35.0,61403.0,1003.0,3638.0,1926.0,18.0,2475.0,36.0,284.0,1270.0,48572.0,29086.0,924.0,2057.0,0.06158560125974577,0.02775348625568652,0.0569788444391639,0.019726331037289047,-0.005468600573310334,0.020228380498907628,0.11087505858779934,-0.15354637320458886,0.032620218722301475
302606.0,2313.0,225.0,1101.0,71210.0,59.0,63686.0,2055.0,4801.0,856.0,1442.0,13192.0,448.0,1988.0,1532.0,20826.0,35630.0,30558.0,1364.0,0.05940112621667559,-0.05577526004421429,-0.23383219973091296,0.09762294156349127,-0.03808148776609921,0.03492705157248199,0.002766046777118447,-0.24190808309400935,-0.08078220766525002
302608.0,590.0,201.0,1977.0,4496.0,1392.0,9657.0,6361.0,3729.0,529.0,741.0,73.0,1e-05,24.0,1e-05,1379.0,300.0,3.0,27.0,0.25307025412408457,3.060688461702128,0.05394614322046354,0.17608803164344744,0.2813693325332822,3.4419227454830112,0.5919992036372979,0.7175410191315685,0.38789238721294694
302609.0,1679.0,76.0,6617.0,20957.0,107.0,54820.0,609.0,1000.0,1942.0,4.0,455.0,14.0,366.0,789.0,30285.0,11236.0,69.0,2070.0,0.05331866954557585,0.15139356096282275,0.31505418851710654,0.05069327955959868,-0.005305064628393641,0.06495471594645341,0.04334518772802398,0.46268566006226375,0.06782245740702075
302611.0,568.0,227.0,157.0,20237.0,112.0,13588.0,1118.0,1992.0,1458.0,167.0,627.0,7.0,172.0,99.0,10119.0,10674.0,271.0,3861.0,0.05475496348147968,0.3363205634508071,-0.03274319023807404,0.024868539749858698,-0.07794928235003562,0.1567142746100787,0.16880693484694076,-0.04447028602879799,0.10112126390185328
302612.0,651.0,20.0,232.0,22998.0,9.0,16697.0,570.0,2135.0,209.0,26.0,2556.0,67.0,400.0,48.0,13542.0,5883.0,107.0,360.0,0.1203170231581947,-0.09583796779487086,-0.0846108437286337,0.017605947232918195,-0.0443027959731388,0.24268668757951062,0.02995418205466205,0.06661744856252727,-0.014886163220130255
302614.0,1356.0,11.0,344.0,25852.0,25.0,22625.0,773.0,3232.0,458.0,1.0,2379.0,82.0,193.0,339.0,7796.0,4193.0,202.0,233.0,0.1636725069065761,-0.15414049074125324,0.3076604860118306,0.0928479194133831,0.0579353519431649,0.12246204830937302,0.12258314029966089,0.045363316896577466,0.025863888613575137
302616.0,2255.0,110.0,89.0,4052.0,507.0,18246.0,2007.0,10145.0,159.0,707.0,5725.0,5.0,1413.0,522.0,8316.0,8627.0,299.0,1053.0,-0.06103197525555326,0.2938042003096868,-0.027329572307367322,0.067671784754465,-0.14575837545825687,0.129682333046524,0.029675630202146586,-0.09605244408233182,0.048833088608780884
302618.0,896.0,37.0,350.0,3009.0,2.0,12810.0,657.0,2024.0,106.0,1e-05,2326.0,3.0,48.0,378.0,11380.0,2070.0,270.0,322.0,0.03166252115885326,0.23288728159944405,1.7653652404912625,0.009912867437187112,-0.08843529890747492,0.07456993182354199,0.24363712379111568,0.021861468271251683,-0.011522625370415596
302624.0,503.0,215.0,228.0,7746.0,67.0,13560.0,627.0,2067.0,256.0,4.0,478.0,4.0,301.0,121.0,10014.0,6115.0,16.0,309.0,0.01989802927135087,0.39379276465667656,0.26473994190400285,0.025583460828571436,-0.015558023209097827,0.12606955778564544,0.06306157460254447,0.2478179786794077,0.12977696326281563
302626.0,5188.0,498.0,2787.0,25474.0,3538.0,53191.0,15526.0,13656.0,1784.0,4314.0,7018.0,146.0,3772.0,3160.0,27194.0,88478.0,2305.0,14436.0,-0.09855655032097532,0.10765974809742818,-0.01638953514099628,0.05750011148790102,-0.15990384297872318,0.04218001400384419,0.1251419694573892,0.015949614606939555,0.057042653072009175
